sgRNA	Gene	PlasmidLib	R1_2iSL	R1_High	R1_Negative	R1_Selected	R2_2iSL	R2_High	R2_Negative	R2_Selected
Sall4_p1_1	Sall4_p1	3198.1745087213726	2089.3285902520865	1378.8293344119702	1224.751005656131	2637.736391162803	4373.853330669655	3618.4607685437086	2168.032996092693	3926.391400266781
BRDN0000737995	NT	3514.7130740561774	4781.253133248274	4243.700991635057	4453.0690410779325	4361.960147490073	4233.091520730023	2928.588295570424	3651.992902962407	4269.6749180569595
BRDN0000737705	NT	3335.383257360523	6267.98577075626	8204.429997495317	5906.440234456541	3719.241742926006	5315.677804447557	5435.655932698914	7001.3259289774005	4845.950060371396
Hnrnpk_p1_2	Hnrnpk_p1	5566.790976497588	6376.650614693721	12260.947656925307	5910.208699089329	6176.4486472411645	7588.3412085637965	15705.320579215953	4647.990967406699	6974.583600403668
gRNA_1978	RE49	3278.7594263504325	4598.498622989817	4648.825480585929	4723.142339761079	4719.675982540035	4069.2959600729973	3603.756559528292	4830.204566793407	3984.2946442313896
Zfp281_p1_8	Zfp281_p1	3694.1690017340366	4980.060404542946	4208.549192159927	4529.69448861129	5453.494915189256	7729.103018503429	7250.4003953515485	6681.680038527837	6821.553598497203
Gm20422_p1_9	Gm20422_p1	8327.990931878285	10905.998882450609	9416.288284400422	10313.031545063419	11192.828184553948	12294.904271818037	12106.4654226928	13670.652503140036	10093.086882497579
Foxm1_p1_6	Foxm1_p1	4711.50629518259	4463.902395840008	3861.4251723430193	4672.8961446572375	4509.894032545782	4604.190837843598	4277.699472734875	3750.820617884011	4418.568973965953
Hnrnpk_p1_1	Hnrnpk_p1	2937.6292194856333	2325.1806947072573	2568.717746645117	2811.2746160599186	2753.910459087908	3270.792601869994	2988.6304823833743	2274.5816262425474	2517.412463794643
Pias1_p1_9	Pias1_p1	4277.053961486015	6323.553020497006	5621.651531060149	7672.593992356561	6623.593441053617	7478.291066247357	5298.416648555027	7873.789349769688	6195.6471042131025
Zfp296_p1_4	Zfp296_p1	4211.980694668183	3800.799882267094	3277.9053010558628	3851.370854709433	4147.999274189161	2784.524531169447	2062.265314412144	2771.808566941869	3106.095444101495
Mllt10_p2_7	Mllt10_p2	4391.058289399427	7211.394188576942	7347.604885289026	5372.574411478227	6948.713674311643	6887.0914645009025	5962.556755751332	6116.509043819912	6549.9598113298725
BRDN0000737878	NT	4249.3095454008935	4780.018305476257	5278.042691190754	5464.273717542737	4241.60715625831	3019.980649613922	4008.122307452242	3840.3832345317146	3414.9127452460734
Foxn3_p2_12	Foxn3_p2	2534.4524093759237	2051.048929319572	2357.806949794338	2033.7147468279752	1830.368408316394	4739.834036512699	5130.543595629024	4854.911495523808	3674.098694420987
Klf2_p1_2	Klf2_p1	5213.175782394484	8074.538801216545	7432.847999016217	8259.218320193908	6036.036824137442	6815.430906713454	4886.698796123369	8309.248968643007	6624.406839284369
Esrrb_p3_7	Esrrb_p3	4810.251194249185	4152.725797291825	3550.3317469881194	3048.6878879255687	5197.74480882176	5988.775186522524	3639.291731315548	6101.067213363412	5813.761423779852
Klf5_p1_8	Klf5_p1	5573.600969536664	5212.208025682067	5829.047147963415	5484.372195584274	6023.500054217466	4888.273763358128	6115.72559966192	3724.56950610796	6055.024940299053
BRDN0000738153	NT	5620.388143934756	5308.524591899362	4807.008578224013	5829.8147869231825	5490.26944028785	5423.16864112873	4549.727339520077	8198.067789356202	5560.0900692682335
Hnrnpk_p1_10	Hnrnpk_p1	5128.933646281475	2017.7085794751238	2543.2326920256482	2071.399393155856	2488.1309367844315	3316.8601033047826	4074.2912480216155	3153.221779217435	3405.2622045853054
Rif1_p1_4	Rif1_p1	5828.092931626558	6143.268165782583	5401.952784340587	8279.316798235444	8215.76322089048	10495.712410226013	10517.185498276549	13571.824788218431	10156.504721125484
Gabpb1_p1_12	Gabpb1_p1	5478.639399936222	5212.208025682067	3050.297399454397	3374.032001222941	6458.943862771275	7076.480081510589	4283.826226491298	3503.7513305800003	7066.953061013876
Zfp280c_p1_3	Zfp280c_p1	5002.696553094169	5755.532245369371	5636.591045837079	5524.569151667347	5462.6885464639045	5435.96516930506	7046.992170638289	4510.558676343843	5878.55791107358
gRNA_3961	RE85	4137.827437131584	5328.281836251627	3878.122277093706	5715.504693061944	4436.3449823485935	3672.6035866067614	3283.940013442986	5018.594898362715	4333.092756684864
Zfp207_p1_12	Zfp207_p1	2888.698158390054	2782.066970353399	2411.4134439939107	3376.544310978133	3723.420666232664	4138.39721222518	3553.5171787256195	4808.5860041543065	4217.286268755647
Son_p1_6	Son_p1	5310.155127710206	7980.691890543284	6456.506768594484	6461.660690353987	7910.701819504415	7716.306490327099	6365.697152923998	8106.960989662848	7422.644416796471
Rbpj_p2_8	Rbpj_p2	3966.820945261466	4766.435199984075	2555.5358218419433	3142.899503745271	4181.430660642429	2874.100228403758	1552.5194018777104	2365.6884259359017	3581.7292338107786
Ctcf_p1_3	Ctcf_p1	7090.716085464034	6048.186427337305	3450.1491184839992	5917.7456283549045	5618.98027813293	9065.060560112299	7452.5832693135235	8001.956542558643	8357.36821222515
Rbpj_p2_5	Rbpj_p2	4415.271597982807	4944.250399154465	2447.444038455919	5228.116600554684	5644.05381797288	7439.901481718366	3325.601938986666	8937.731468222584	7439.18820078636
Tox4_p2_7	Tox4_p2	3050.8768815058143	3941.570248276986	935.0378660384553	2455.7827857002417	3292.9915656468456	4465.988333539232	1140.8015494460524	5146.762091151671	3179.1638233901676
Zfp296_p1_12	Zfp296_p1	4631.42582148235	3392.071889729599	3634.696065728431	4135.261857046136	3575.486781176956	4826.850428111744	5304.54340231145	4034.950298283623	4821.134384386563
gRNA_1831	RE47	6088.3859988978875	7016.291400598319	7823.032973190158	6314.690569675251	5832.10536677251	6720.73659820861	8431.638519589997	5670.240143627043	6560.989000656465
Zic3_p1_6	Zic3_p1	5231.840207760839	7613.948042254354	4328.944105362247	7799.46563499376	8820.871315694621	9523.17626882492	4639.177944363861	18053.043986694924	8103.696857713532
Rbpj_p2_10	Rbpj_p2	3038.7702272141246	6756.977568474833	3264.7233762526894	3534.819825555233	5460.181192479909	4606.750143478865	2247.293277856133	2935.491969780776	4636.395463166146
Myc_p1_1	Myc_p1	3197.9222867569624	3190.7949628908937	2300.6852756472517	1810.1191786158815	3077.3591230232705	3989.95748537975	3122.1937142734064	1999.7170441168357	4046.33383419347
Ybx3_p1_8	Ybx3_p1	1872.4958637813463	2411.618638748419	3577.574391581345	2132.950982158062	2203.128367270326	2630.966193053485	4262.995263719458	1944.1264544734333	2819.336521610101
Zfx_p1_3	Zfx_p1	4687.545208563621	5845.674672726583	5462.589638435186	5106.269577427868	5048.975139104719	7276.10592106134	6317.908473623895	9223.405331667846	6219.08413153211
Gli2_p1_5	Gli2_p1	3504.371973515359	3902.055759572455	3117.964613444022	1673.1982969579142	4646.126932342847	6956.192716653086	3815.7422395005447	2066.1169150797887	7089.011439667061
Srebf2_p1_1	Srebf2_p1	4021.679222520685	5276.41906982693	3317.451075465384	3763.440013277711	5507.820918175816	7178.852306921231	3194.4894085992037	5599.20772352714	5706.226827845579
E2f4_p1_6	E2f4_p1	5143.310298252857	8244.945033754835	3834.1825277497933	5665.258497958102	8128.005831450653	6864.057713783508	3960.3336281521388	4590.856194717647	7936.880369148827
Id2_p2_2	Id2_p2	3540.691936390428	4371.290312938763	3526.604282342407	3982.0109619794202	4259.158634146275	5154.441549425796	4239.713599445049	4702.0373740044515	4418.568973965953
Smarce1_p2_10	Smarce1_p2	4520.826490088477	3132.758057606113	1329.6168151467884	1651.8436640387815	3447.6117279932078	4642.580422372589	2514.419741636197	3051.305698204531	4239.344647408831
Zfp236_p1_8	Zfp236_p1	3566.796909706884	4797.30589428449	3496.7252527885466	2464.5758698434142	4558.3695429030195	3091.6412074013715	3427.3060513432956	1922.5078918343324	4043.576536861822
Csrnp1_p1_7	Csrnp1_p1	2848.7209770310365	1837.4237247607002	1798.8933381397724	1347.8541836605418	2956.1703471301757	2249.6296533988457	2325.715725938354	2649.8181063355137	2979.259766845686
Pias1_p1_8	Pias1_p1	5282.410711625084	6603.858924744775	6246.474766730583	7428.899946102931	7632.385527280963	7030.412580075801	5950.303248238486	6085.625382906911	7098.661980327829
Rif1_p1_10	Rif1_p1	3826.459422067188	5380.144602676325	4990.676730481567	4373.931283789382	4356.109654860751	3524.1638597613314	3782.6577692158576	2955.566349374227	3789.905182350204
Epas1_p1_11	Epas1_p1	5444.71554572305	5824.6826006023	4684.856075047937	5483.116040706678	7111.691683271322	7306.817588684533	6232.133921033966	7680.766469063429	6490.67791869944
Capn15_p1_6	Capn15_p1	2330.783173114685	1685.5399088026586	1728.5897391895128	1982.2123968465378	1520.2922989623382	1824.7849179446837	2608.7717494851186	2251.4188805577965	2273.391649943793
Tfam_p2_11	Tfam_p2	1512.5751205679867	1429.9305599952224	1977.2887204760566	1512.410472625622	1227.767667496248	1771.0394996040968	1232.7028557924045	1956.479918838634	2255.469217288081
gRNA_1793	RE46	3133.3534638679507	4686.171394802996	5146.223443159017	4749.521592190596	4572.577882145658	4289.396244705877	6814.175527894196	3852.736698896915	4148.353835464447
gRNA_2025	RE50	2580.735139845196	2301.7189670389416	3962.4865958340174	2004.8231846432664	2413.7461019259113	3327.0973258458466	6506.6124893217375	2892.254844502574	2797.278142956917
Nfrkb_p1_3	Nfrkb_p1	1013.8061859468105	756.9494242461756	223.21392666707484	920.7615252778912	808.2037675077411	1256.6190669156235	126.21112738232372	2912.329224096025	805.130820841222
Foxd3_p1_12	Foxd3_p1	2134.554484803547	1280.5163995812138	616.0352858016514	262.5363694175706	1519.4565143010066	2021.8514518601685	1323.378811387472	1545.7272286957163	2678.714357696052
Adnp_p1_12	Adnp_p1	3224.1533710556237	3335.269812216836	2095.92604370462	2529.895923478408	3542.055394723688	4340.582357411197	1584.3785214111124	2771.808566941869	3802.3130203426203
Ybx3_p1_5	Ybx3_p1	5326.927888343485	7050.866578214784	3896.576971818149	4395.285916708514	7836.316984645895	8719.554299351385	4666.135660892124	4786.967441515206	9139.062005747364
Setdb1_p1_2	Setdb1_p1	2032.2784782352098	3068.54701346125	3005.478855123606	1857.8530639645307	2554.993709690966	2835.710643874768	4966.3465949568745	1332.6299683960071	2932.3857122076697
Prdm14_p1_6	Prdm14_p1	1988.0135234812192	3684.7260716975334	3962.4865958340174	4117.675688759791	4174.7443833517755	2866.4223114979604	2304.884763166514	4976.901956130164	2664.9278710378117
Tcf7_p2_7	Tcf7_p2	2446.0486108501477	3726.710215946098	3060.8429392969356	3885.2870364045257	3356.5111999080536	1778.717416509895	2633.2787645108124	1618.3038318412694	2693.879493020116
FIREWACh_4	FIREWACh	4716.929067417409	4333.010652006248	4512.6122576198	4613.856865410224	4226.56303235434	6751.448265831803	7130.316021725648	5557.514781294589	6361.0849441119835
gRNA_2200	RE53	3420.1298374023513	2391.8613943961536	3714.6664095343517	2272.3841735712213	2797.3712614771553	4225.413603824225	4660.008907135701	3848.104149759965	3021.9978754862304
Rbpj_p2_12	Rbpj_p2	5044.313177221853	6190.191621119214	3591.635111371397	4244.547331396991	7325.652556572234	6623.482984068501	2534.025353656752	6431.522385132526	6774.679543859186
Erf_p1_3	Erf_p1	2558.287385012688	2743.7873094208844	2097.6836336783767	1822.6807273918419	2488.1309367844315	2943.2014805559415	2874.6728625138976	1354.248531035108	1916.3216454953742
BRDN0000737989	NT	2976.8497349514196	1991.7771962627753	1107.2816834665919	1506.1296982376418	2593.439804112224	3375.7241329159015	2187.251091043183	2859.8270005439226	3456.2722052207937
Yy1_p1_1	Yy1_p1	3947.14763203747	6896.5131067127095	5725.349339511782	5186.663489594014	5704.230313588761	5218.424190307447	3721.390231651623	4370.0380191896875	5879.9365597394035
Smarce1_p2_1	Smarce1_p2	3432.7409356228613	3756.346082474496	3537.149822184946	2956.9885818610583	3452.626435961198	2692.3895282998697	1341.7590726567425	2004.349593253786	2358.8678672248816
Son_p1_1	Son_p1	3962.659282848698	5611.0573960434285	9494.501038232585	5431.61369072524	5914.8480482443465	4696.325840713176	9500.144374710251	3037.40805079368	5532.517095951753
Grhl3_p1_5	Grhl3_p1	3388.3498698866656	3950.2140426811025	2245.321191473922	1859.109218842127	4260.830203468939	3902.9410937807047	1982.6175155786389	2297.7443719272987	4626.744922505379
Gm20422_p1_1	Gm20422_p1	7653.044955116581	10882.537154782292	10817.087493484347	11547.83178974032	10123.023818049389	8798.892774044632	9261.200978209736	8421.974330975461	9301.742548314598
BRDN0000737416	NT	4182.092391885574	5927.173305679678	6341.384625313433	5071.09724085518	5388.303711605385	5049.510018379889	5940.500442228208	4563.060899895946	5332.613039407272
Arid1a_p1_8	Arid1a_p1	3679.540127798245	5260.366308790714	4184.821727514214	5267.05740176016	4881.818206838382	4399.446387022316	3026.6163556732	3738.4671535188104	4231.0727554138875
Gabpa_p1_9	Gabpa_p1	3348.4987995098536	2664.758332011822	2390.322364308833	2956.9885818610583	2626.8711905654914	4501.818612432957	4734.755302964067	4769.981428013055	4300.005188705088
Ubp1_p2_7	Ubp1_p2	2975.5886251293687	3185.855651802827	2778.7497485090184	2232.1872174881482	3507.788223609089	5292.644053730162	4896.501602133647	5006.241433997515	5038.960873586758
Mitf_p1_10	Mitf_p1	4414.767154053986	2989.5180360521877	2341.9886400305295	2176.916402873923	3242.8444859669444	3475.5370526912766	2302.4340616639447	2316.2745684750994	2783.491656298677
Klf16_p1_5	Klf16_p1	4406.569940210655	4147.786486203759	4191.85208740924	3652.89838404926	4587.622006049628	4299.63346724694	5267.78287977291	4910.502085167211	5415.331959356712
Arnt_p1_1	Arnt_p1	2161.416124013234	2011.534440615041	1227.6765966689115	2490.9551222729306	2331.0034204540743	2751.2535579109885	969.2524442661949	3848.104149759965	3057.8427407976546
Usf1_p1_12	Usf1_p1	7860.623631826178	10393.54535706372	8077.004724397972	9556.82630875061	11050.744792127562	10075.986286042384	9349.426232302234	9723.720638458468	10443.263643616878
BRDN0000738024	NT	5025.774862837703	6500.133391895381	6779.903323765679	6617.423895175894	5009.69326002213	6390.586171259291	6000.542629041158	8034.384386517295	5168.553848174214
Sub1_p1_9	Sub1_p1	2645.8084066630286	2127.608251184601	1264.585986117798	2026.177817562399	2638.572175824135	2999.506204531794	1889.4908584810019	3059.0266134327812	3033.0270648128226
gRNA_1844	RE47	3073.8290802671427	3837.844715427592	3835.94011772355	4681.68922880041	4132.955150285191	4389.209164481252	3503.277797922947	7765.6965365741835	3733.3805870514198
Mbd3_p1_2	Mbd3_p1	5875.636771917882	6487.785114175214	10126.354633798044	4453.0690410779325	6785.735665351965	8798.892774044632	14205.491259643486	12302.506324694077	8149.192263685724
Foxi3_p1_2	Foxi3_p1	4580.7292066359	5732.070517701056	5542.559982241107	4283.488132602468	6086.183903817343	5415.490724222932	4907.529758895209	3397.202700430146	5518.730609293513
gRNA_4503	RE96	3499.075312262745	4210.762702576605	2221.5937268282096	4370.162819156594	3744.3152827659565	5592.082813056289	961.9003397584867	6690.945136801737	5267.816552113543
Atf5_p1_6	Atf5_p1	2903.831476254666	4831.881071900954	360.30594462008145	958.4461716057722	4641.948009036188	2838.2699495100337	143.36603790030946	630.0266826252271	3828.5073449932765
Cnbp_p1_3	Cnbp_p1	3348.4987995098536	3827.966093251459	2210.1693919987924	2380.4134930444798	3855.4746427230707	2492.763688749119	2193.3778447996065	1468.518076413213	3951.207076251613
BRDN0000737438	NT	3480.2847759141846	3702.013660505766	2741.840359060132	3407.9481829180336	4634.425947084203	5420.609335493464	3781.432418464573	4688.139726593601	5962.655479688844
Mxi1_p1_12	Mxi1_p1	6676.189286955865	5943.226066715894	4402.76288426002	6289.56747212333	6158.061384691868	6285.6546402133845	5303.318051560166	5580.67752697934	6726.426840555346
BRDN0000737850	NT	4336.704456069028	4156.430280607874	4375.520239666794	4308.611230154388	4735.555891105337	3101.8784299424356	2940.8418030832713	3656.625452099357	3448.00031322585
Erf_p1_9	Erf_p1	5413.56613311839	6161.7905823628325	5553.105522083645	4338.758947216693	6583.475777309696	6838.464657430848	6077.739726372094	4946.018295217163	6548.581162664049
gRNA_2565	RE58	4300.006160247344	3787.216776774911	372.6090744363769	3899.104740058082	3946.575170808225	3982.2795684739517	143.36603790030946	12297.873775557127	5299.525471427495
Cdx4_p1_3	Cdx4_p1	4628.5252688916335	3957.6230093132017	3973.0321356765567	3473.2682365530272	4685.4088114254355	5274.7289142833	5077.853513323782	5676.416875809644	5074.8057388981815
Zfp518b_p1_8	Zfp518b_p1	2387.02867117816	1261.9939830009648	776.8547684003707	1370.4649714572704	1623.0938123061355	1791.5139446862252	1150.6043554563298	1836.0336412779288	1613.018939014092
Tead4_p1_4	Tead4_p1	4332.921126602875	4684.936567030979	4981.009985625907	5213.042742023531	5101.629572768616	5343.830166435483	6185.570592485147	5169.9248368364215	4498.530596583745
BRDN0000737855	NT	4665.854119624343	5587.595668375114	9869.746497629596	6220.478953855549	6002.605437684174	4942.019181698715	10779.410559051474	2589.594967555161	5018.281143599397
Otx2_p2_9	Otx2_p2	3061.470204011043	2630.183154395357	1603.8008510528016	2262.334934550453	2793.192338170497	1922.038532084793	1048.9002430997002	1891.6242309213312	2447.101381837618
Mitf_p1_6	Mitf_p1	4066.0702882568808	4051.4699199864635	2835.8714226561046	3774.745407176075	4935.30842516361	5295.203359365429	3764.2775079465873	5688.770340174844	5890.965749065996
Mis18bp1_p1_1	Mis18bp1_p1	4367.979979655894	3956.388181541185	2497.535352707979	3412.9728024284177	4033.49677558672	3634.214002077771	4020.375814965089	3360.142307334544	3816.0995070008603
Zfx_p1_12	Zfx_p1	4015.62589537484	9614.369032921244	15682.975335829204	8697.616372474922	7473.586441627943	6254.942972590192	11062.46658259824	4133.778013205228	5043.09681958423
Klf16_p1_10	Klf16_p1	4086.248045409697	5812.334322882135	5489.832283028411	4316.148159419965	6234.117788873051	4494.14069552716	5141.571752390586	3787.8810109796127	4863.872493027108
Grhl2_p1_9	Grhl2_p1	4599.77196494887	5661.68533469611	6580.4168617443165	5377.599030988611	4632.754377761539	3030.2178721549867	4862.191781097676	3605.6674115929045	3016.4832808229344
Hnrnpk_p1_8	Hnrnpk_p1	3267.9138818807937	2257.2651672463444	2153.0477178517062	1874.1830773732793	3567.1289345636387	4384.09055321072	4147.812293098697	3806.4112075274134	4334.471405350689
BRDN0000738215	NT	4610.995842365124	2482.003821753365	2582.7784664351693	2707.013761219448	2502.33927602707	3992.516791015016	4193.150270896231	3389.4817852018955	4079.4214021732464
BRDN0000738379	NT	2711.7644503562965	2475.829682893282	2307.7156355422776	2919.3039355331775	3455.9695746065245	1205.432954210303	1589.2799244162513	1139.6070876897488	1453.0956937785068
gRNA_4535	RE96	4008.815902335765	3188.3253073468604	2581.899671448291	3744.59769011377	3460.148497913183	3501.130109043937	2199.50459855603	4210.987165487731	5021.038440931045
Zfp958_p1_4	Zfp958_p1	2939.5208842187094	4570.097584233436	4405.399269220654	3534.819825555233	4269.188050082255	4038.5842924498047	3688.305761366936	5029.404179682266	4284.840053381024
gRNA_2556	RE58	3498.318646369514	5103.543181744606	420.9427987146805	5651.440794304546	4707.974997281392	4284.277633435344	313.6897923288823	11119.662111726127	4330.335459353216
Nanog_p1_10	Nanog_p1	2998.7930458551073	4565.158273145369	3277.9053010558628	3610.189118210995	4725.526475169357	2835.710643874768	2134.561008737941	1706.3222654433232	2904.8127388911894
Zfp280c_p1_9	Zfp280c_p1	3092.997949562318	2112.7903179204022	2969.448260661598	1722.1883371841593	2383.6578541179706	2582.3393859834305	4172.319308124391	2618.9344454225125	2859.317332918997
Nanog_p1_1	Nanog_p1	5565.151533728922	9477.303150227403	8229.03625712791	8126.065903168728	8842.601716889245	6364.9931149066315	7655.991494026783	5818.48171600945	6975.962249069492
Zfp236_p1_4	Zfp236_p1	5147.850293612241	6773.030329511049	8478.61403340133	4839.96474337751	6490.703679901879	6651.635346056428	8397.328698554024	3168.6636096739358	5382.244391376936
Sox2_p1_4	Sox2_p1	4397.489949491887	4619.490695114099	3874.6070971461927	5939.100261274038	5467.7032544318945	4399.446387022316	3993.4180984368254	5274.929283940626	4621.230327842082
Zfp654_p1_5	Zfp654_p1	5091.352573584356	5049.210759775876	5055.707559510557	5005.777187220186	5473.553747061216	5840.335459677094	4900.177654387501	5724.286550224796	6055.024940299053
Setdb1_p1_7	Setdb1_p1	4583.251426280002	6968.133117489672	4403.641679246898	5277.1066407809285	7477.765364934601	9008.755836136446	4264.220614470743	4044.2153965575235	7069.710358345525
Trp53_p1_10	Trp53_p1	5437.527219737359	6915.035523292958	6559.325782059239	6564.665390316861	6080.333411188021	6272.8581120370545	6521.316698337154	5328.975690538378	6090.869805610478
Klf4_p2_1	Klf4_p2	5702.4863933502775	6843.415512515995	7070.784464422379	7986.632711755569	4799.075525366545	4245.888048906354	4495.811906463551	6125.774142093813	4706.706545123171
Trp53_p1_5	Trp53_p1	4324.850023741749	4388.577901746995	5557.499497018037	5245.702768841028	4595.144068001614	6459.687423411475	8507.610266169648	15151.52404391845	6017.801426321805
Gpbp1l1_p1_4	Gpbp1l1_p1	3899.982124692762	6974.307256349754	4562.703571871861	6681.487793933292	6102.899597043976	5466.676836928253	2864.87005650362	6639.987096295285	4895.58141234106
Usf1_p1_4	Usf1_p1	3786.482240708171	6246.993698631978	8782.677098861204	5803.435534493666	5563.818490485039	4542.767502597214	7899.836293532438	2348.702412433751	5375.3511480478155
BRDN0000737594	NT	3353.164905851442	2337.528972427423	2644.2941155166463	2218.369513834592	2677.8540549067243	2137.02020544714	2350.2227409640477	2526.2834626835083	2561.529221101011
Gli2_p1_8	Gli2_p1	3621.276854019488	7079.267616971166	6091.806849040011	7783.135621585012	6851.762653597168	6024.605465416249	5446.684089460476	7257.660314555312	5908.888181721708
Grhl2_p1_11	Grhl2_p1	3166.1423192412767	2927.776647451358	4274.458816175796	3999.5971302657645	3383.2563090706676	4005.313319191346	5800.810456581753	3587.137215045104	3646.5257211045073
Zfp213_p1_2	Zfp213_p1	4252.336208973816	5838.265706094483	4089.9118689313636	2720.8314648730043	5189.386962208443	5633.031703220545	4255.643159211751	3079.100993026232	5441.526284007368
Otx2_p2_11	Otx2_p2	4626.633604158556	3820.557126619359	2944.842001029007	3921.7155278548107	5069.03397097668	7460.375926800495	4815.628452548857	6888.6005666449455	7228.254954915285
Zfp281_p1_5	Zfp281_p1	5526.687684156366	4886.2134938696845	8816.071308362578	5013.3141164857625	4954.531472374239	6943.396188476756	13421.26677882128	4803.953455017356	5980.577912344556
Yy1_p1_6	Yy1_p1	4816.935076306055	4360.176862990614	4488.884792974088	3876.4939522613536	4809.104941302526	4604.190837843598	5348.6560293576995	4976.901956130164	5725.527909167115
Esrrb_p3_6	Esrrb_p3	6565.842177526401	8220.248478314505	5673.500435285965	6623.704669563875	8832.572300953265	7427.104953542036	6021.373591812998	7742.533790889433	9672.599039421257
Sox2_p1_5	Sox2_p1	2998.4147129084918	3497.03225035101	2789.2952883515572	3367.7512268349606	4640.276439713524	4018.1098473676766	3374.6159690380537	5194.631765566823	3938.7992382591974
gRNA_4478	RE95	3181.7800810347094	3395.776373045649	2421.95898383645	3176.815685440364	3295.4989196308406	4291.955550341142	2862.419355001051	3554.7093710864524	3402.504907253657
Zfp296_p1_7	Zfp296_p1	3510.0469677145884	3804.5043655831437	5800.046913396433	3693.095340132333	4801.58287935054	7869.86482844306	13133.309352269376	5026.315813590965	6340.405214124623
BRDN0000737515	NT	4074.5197240646226	3092.0087411295654	2587.1724413695606	2223.394133344976	2564.187340965615	3209.3692666236093	4114.72782281401	3156.3101453087356	2648.3840870479235
Myc_p1_12	Myc_p1	3200.5706173832696	3560.0084667238566	2849.053347459278	3624.006821864551	4814.955433931847	3263.114684964196	3807.164784241552	3736.92297047316	4364.801675998817
Gabpa_p1_1	Gabpa_p1	5050.997059278723	5365.326669412126	5837.835097832198	5751.933184512229	5552.953289887727	8233.286228650837	7145.020230741065	8854.34558375748	7017.321709044212
Nanog_p1_9	Nanog_p1	4501.531509811096	4715.807261331394	3494.96766281479	3675.5091718459885	5216.967856032388	5116.051964896806	3880.6858293186333	4831.748749839057	5717.256017172171
Mllt10_p2_4	Mllt10_p2	5360.347298627837	6942.201734277323	7317.725855735166	4520.901404468118	5251.235027146988	5026.476267662494	8608.089027774991	2708.497062070216	4792.18276240426
gRNA_1944	RE49	5140.15752369773	4461.432740295974	8932.951041617385	5010.80180673057	3868.847197304378	6318.925613471843	15740.85575100321	4374.670568326637	4586.764111196482
Nanog_p1_2	Nanog_p1	4769.3912360147315	5499.922896561935	1976.4099254891785	2296.2511162455457	6241.639850825037	5377.101139693941	1463.0687970339275	2685.334316385465	6918.059005104883
Rif1_p1_11	Rif1_p1	4194.703490106084	5464.112891173453	3226.056396830046	4355.088960625441	5138.40409786721	4727.037508336369	3906.418195095612	7799.668563578484	5551.81817727329
Arid4a_p1_3	Arid4a_p1	5164.244721298905	9692.16318255829	8544.5236574172	10370.814669432837	9683.401086188922	6019.486854145716	5953.9793004923395	8029.751837380344	7148.293332297493
Pou2f1_p1_1	Pou2f1_p1	2147.4178049884677	1343.4926159540605	1459.678473204769	1890.5130907820276	2220.6798451582918	2743.5756410051904	1758.3783280935393	2529.3718287748084	2747.6467909872526
gRNA_4473	RE95	3140.6679008358465	2683.280748592071	2441.2924735477714	3174.303375685172	1670.7335380020418	1939.9536715316553	2186.0257402918983	2124.795870814491	2200.3232706551203
Nr4a1_p1_2	Nr4a1_p1	3590.001330432623	3050.0245968810013	3312.1783055441147	2445.7335466794734	3756.0162680246003	3731.4676162178803	2820.757429457371	2898.431576685174	4483.365461259681
Zfp42_p1_2	Zfp42_p1	2492.9618962304453	2025.1175461072235	2414.928623941424	2170.6356284859426	2347.719113680708	3631.654696442505	3046.2219676937552	2447.530127355355	3060.600038129303
Smad7_p1_9	Smad7_p1	5054.275944816056	5923.4688223636285	5850.138227648493	6131.29195754623	5725.124930122054	7803.322881926144	7557.963433924007	10298.156731440291	7621.169824675128
Atf5_p1_1	Atf5_p1	4947.712164852745	2927.776647451358	388.4273842001854	874.283794806838	3001.302718842087	3403.8764949038277	265.9011130287791	1301.746307483006	3499.010313861338
BRDN0000737409	NT	4593.466415838615	3395.776373045649	3110.0554585621176	3420.509731693994	3511.9671469157474	2469.7299380317245	3022.940303419346	2127.884236905791	2517.412463794643
Hic2_p1_2	Hic2_p1	3493.400318063515	2814.1724924258306	2487.8686078523183	2357.8027052477514	2901.844344143616	2098.6306209181494	3628.263574553986	2310.0978362924993	3278.4265273294964
Ahctf1_p1_4	Ahctf1_p1	4368.232201620304	5572.777735110914	4636.522350769634	4534.719108121674	6190.656986483804	7619.052876186989	4465.178137681433	6849.995990503694	7203.439278930454
Nkrf_p1_8	Nkrf_p1	4360.539431705793	5596.23946277923	4104.851383708294	5093.7080286519085	5961.651989278921	8146.269837051793	6816.626229396766	7165.009331816307	7594.975500024472
gRNA_2067	RE51	5717.241378268274	7704.090469611565	13255.743582071484	7431.412255858123	6255.0124054063435	7555.070235305338	12703.211238568447	4481.219198476492	6671.280893922386
Rif1_p1_2	Rif1_p1	2873.943173472057	3504.44121698311	5421.286274051909	3445.6328292459148	2257.454370256886	5328.474332623887	8671.807266841797	4394.744947920089	4044.955185527646
Zmiz2_p1_5	Zmiz2_p1	4829.420063544359	3661.264344029218	3146.0860530241257	3453.1697585114907	5824.583304820525	5441.083780575593	5025.16343101854	5934.2954444332045	5838.577099764683
gRNA_2762	RE61	2340.2414967800673	2848.7476700422953	1625.7707257247578	2649.230636850031	2955.334562468844	2868.9816171332263	1093.0128701459491	3113.0730200305334	2684.228952359348
