sgRNA	Gene	R1_Unsorted	R2_Unsorted	R1_Selected	R2_Selected	R1_Negative	R2_Negative	R1_Low	R2_Low	R1_High	R2_High	PlasmidLib
Zfp516_p2_10	Zfp516_p2	560.7073372726769	363.73891724926585	603.8395443351465	471.24561312539157	623.1516765146193	371.9372287386639	592.9843757695851	418.90797500324766	590.332861432111	388.51572790455066	494.89304541566145
Hinfp_p1_1	Hinfp_p1	806.1958989065406	1045.2102483803014	713.076848837987	655.82440743466	828.2519920918721	1050.6950794041782	834.8750320241089	980.9428414659383	653.081529220699	973.8968078681187	637.0929374821653
Glis2_p1_1	Glis2_p1	177.66876445096747	533.3878984169075	381.31910923676753	389.66634354178893	169.7720315543766	448.09054856942896	245.41333571454115	479.416904725939	209.7126528723863	512.3714129747933	391.0497031828856
Brd4_p1_1	Brd4_p1	1597.1084632366537	1562.7834112646322	1190.4843277763273	1098.3577636674986	2018.6188954182237	1524.1700679171954	1731.9840678418573	1688.4318659158675	1471.2911315692613	1461.4970838288634	1067.4347161044795
Mga_p1_10	Mga_p1	854.9115278689026	1411.8245720900356	634.1832400303799	772.0406853330883	1163.8706903091947	1495.4746140679217	1041.5388936784593	1285.8147566071907	1219.4708200492698	1306.3515414777173	677.3205385272946
Ripply1_p1_11	Ripply1_p1	1121.4146745453538	923.00547381039	566.4156529776918	643.9749045901144	1395.4672189036044	856.4489302706327	1239.9831699261026	870.3976813956367	966.8248681636392	900.887140879344	546.346953729199
Esx1_p1_1	Esx1_p1	330.5021102152406	465.81584659589777	278.1505438729737	293.9588205666127	301.2717554173042	434.8464929466872	280.6401303147145	423.5625080588393	329.43050589008715	401.55316843826046	213.29983809975576
Creb1_p1_11	Creb1_p1	1298.1282305852947	842.4940929172718	980.1013709560417	874.5844599493486	1314.015897406418	887.3517267236967	1047.4100261118215	996.070073896611	1052.691466190128	826.5737298371985	795.1967648455808
Tcf7_p2_9	Tcf7_p2	1875.0741108454256	2142.177813049036	1735.6593937673556	1968.840472632197	766.427495051839	1076.0795193477666	1592.2511159278363	1781.5225270277003	4057.1967567515994	3131.593216197083	1853.2762248930535
Gmeb2_p2_1	Gmeb2_p2	250.2646036889972	313.419304191067	237.6922829459957	290.7685698007735	241.4099408229864	336.61974707801926	224.27725895443712	268.79928396041726	272.4613206609743	306.3798525421792	198.33142840854484
Zbtb43_p1_10	Zbtb43_p1	280.8312728418518	631.1517180728367	432.90339191866445	488.1083671733988	274.7755424001471	675.4468367598289	401.5854584419764	623.7074294492799	345.94331320287347	595.8110323905357	488.34436617575665
Zfp1_p1_3	Zfp1_p1	960.9396614928671	457.18962721449225	589.6791530107041	548.2673816149381	1201.161656777786	431.53547904100174	968.7368515047676	425.8897745866351	1049.3889047275707	392.4269600646636	523.8943391923826
Zfp532_p1_6	Zfp532_p1	405.9635746863504	260.2242846723997	375.2503700977208	324.9498280061936	498.5213412116955	238.39300120935135	395.7143260086142	265.3083841687235	408.6919809914615	311.5948287556631	269.4313744417968
Adnp2_p1_4	Adnp2_p1	832.9417344152884	805.1138089311813	689.8133488049747	798.0184415692075	906.7592899204856	729.526730552691	676.3544563233287	756.3616215336416	744.7276098066632	773.1202236489885	755.904689406152
Gata1_p3_10	Gata1_p3	178.6239728619942	350.79958817715755	124.4091523504573	212.83530109241573	226.6898224801214	278.1251680775766	139.73295191402104	286.25378291888586	165.95371349350253	327.23975739611484	224.52614536816398
Arid2_p1_2	Arid2_p1	272.23439714261144	485.9436918191773	355.02123963423185	364.6000875244809	310.1038264230232	396.21799738035713	246.5875622012136	506.1804697955909	250.16903078871277	439.3617459860187	385.4365495486815
Gabpb2_p1_2	Gabpb2_p1	608.4677578240122	809.426918621884	690.8248053281492	655.3686573252544	557.4018145831557	626.8852994764425	637.604982263138	781.9615533393956	706.7481529872546	833.0924501040533	605.285066888342
BRDN0000738201	NT	480.46983074643356	501.75842735175405	615.9770226132398	682.7136638895905	583.8980276003126	409.46205300309884	550.712222249377	608.580197018607	564.7380100972922	581.4698478034551	643.64161672207
Gabpb1_p1_12	Gabpb1_p1	2500.7356200679187	1879.0781219161677	2413.335264294237	2225.883534336956	1978.3839052810595	1482.23055844518	2469.3983014721534	1830.3951241114125	2637.9209682176147	1886.5176452278015	2265.8430170070546
Zfp652_p1_10	Zfp652_p1	1444.2751174723808	992.0152288616341	1161.1520886042683	1094.711762792254	1463.1797632807834	954.6756761393005	1394.9810661668655	936.7247774378177	1486.9782985164084	1093.8412607782484	993.5281932541255
Zfp609_p1_10	Zfp609_p1	710.6750578038699	818.0531380032895	742.409088010046	723.275423626689	646.7038658632034	717.3863462318444	715.1039303835195	685.3799924358691	1049.3889047275707	728.7929258343753	688.5468457957029
Gatad1_p1_7	Gatad1_p1	987.6854970016149	766.2958217148565	545.1750659910284	625.2891501044847	931.2928204919273	835.4791755346249	951.123454204681	901.8157795208804	859.491620630528	754.8678069017948	479.92463572445047
Zfp131_p1_12	Zfp131_p1	619.9302587563327	835.3055767661006	1001.3419579427052	1084.2295102759251	762.5021301604083	711.8679897223686	749.1564984970204	885.5249138263096	710.0507144498118	810.9288011967467	1062.757088075976
Klf15_p1_7	Klf15_p1	1115.6834240791936	1314.0607524341067	740.3861749636972	760.1911824885427	1394.4858776807466	1221.7641311979257	1252.8996612794995	1147.3423982033394	1064.2504313090785	1248.9868031293945	657.6745008075803
Stag2_p2_7	Stag2_p2	1044.0427932521907	1085.4659388268606	1402.8901976429618	1370.8963290920483	998.0240236462487	1021.9996255549045	994.5698342115614	997.233707160509	1581.1013001992903	1243.7718269159107	1674.590834204223
Zfp367_p1_6	Zfp367_p1	1223.6219745252115	1627.4800566251736	1448.4057411858118	1536.3336188062815	1368.9710058864473	1503.2003131811878	1251.7254347928272	1293.960189454476	1193.8759687144511	1580.1377926856221	1378.0292171971064
Spic_p2_8	Spic_p2	522.4990008316087	714.5385054264234	419.7544571173966	453.01560874916754	520.1108481145642	808.9910642891414	577.7194314428433	525.9622352818553	667.9430558022067	621.8859134579553	382.6299727315794
Zfp35_p1_2	Zfp35_p1	502.4396242000478	977.6381965592916	483.47621807738693	525.0241260352525	512.2601183317029	971.2307456677278	519.008107109221	954.1792763962862	695.1891878683041	947.8219268006991	463.08517482183817
Zfp809_p1_2	Zfp809_p1	481.4250391574602	181.1506070095158	411.662804932001	340.44533172598403	499.5026824345532	247.2223716245125	563.6287136027739	282.76288312719214	509.420105599458	187.73914368542046	414.43784332540264
Mier3_p2_4	Mier3_p2	2581.9283350051887	1453.517965766829	801.0735663541641	766.1159339108154	2623.1250886985476	1489.956257558446	2482.3147928255503	1515.050509595079	2459.5826492395227	1468.0158040957183	719.4191907838253
Zfp322a_p1_8	Zfp322a_p1	297.0698158293058	592.3337308565119	427.84610930279223	524.1126258164413	351.32015778304526	481.2006876262833	398.06277898195907	660.943693894013	337.68690954648025	698.8068126068429	514.5390831353758
Sp2_p2_2	Sp2_p2	579.811505493211	462.94044013542924	404.5826092697799	339.98958161657845	563.2898619203016	549.6283083437824	648.1730206431901	414.253441947656	634.917441176634	517.5863891882773	281.59320731590566
Zfp236_p1_10	Zfp236_p1	1428.9917828959535	1147.2871777269334	1301.7445453255168	1174.9237820476396	1513.2281656465245	1215.142103386555	1490.0934115873335	1139.196965356054	1558.8090103270288	1295.9215890507496	1164.7293790973506
Zfp770_p1_8	Zfp770_p1	1363.0824025351108	1532.591643429713	1023.5940014525431	1309.8258144316976	1459.254398389353	1399.455210803044	1322.1790239931738	1290.4692896627823	1321.0245850229057	1415.8660419608793	1245.1845811876094
Mitf_p3_12	Mitf_p3	1065.0573782947781	723.1647248078289	902.2192186716092	699.1206678281922	1288.5010256121186	817.8204347043026	1209.453281272619	761.0161545892332	1153.4195907981245	679.2506518062783	676.385012921594
Zzz3_p3_4	Zzz3_p3	409.7844083304572	521.8862725750336	305.4598699986838	357.7638358833969	446.5102564002391	435.9501642485823	354.6163989750786	537.5985679208345	405.3894195289042	590.5960561770519	369.53261425176987
Klf10_p2_2	Klf10_p2	479.51462233540684	431.3109690702757	356.0326961574063	262.05631290822066	578.9913214860243	508.7924701736619	448.55451790887423	356.0717787527605	455.7534818329025	479.77781164051896	244.17218308787832
E2f5_p1_8	E2f5_p1	793.7781895631933	1091.2167517477974	762.6382184735351	875.4959601681597	750.7260354861163	1156.647524386112	840.7461644574711	1069.3789695221794	706.7481529872546	1125.1311180591517	951.4295409975948
Klf10_p2_8	Klf10_p2	204.41459995971528	235.78332975841738	252.86413079361242	251.11831028248622	191.36153845724533	293.5765663041086	159.6948021874526	272.290183752111	198.97932811907518	254.2300904073402	215.17088931115714
Zfp74_p2_8	Zfp74_p2	755.5698531221251	516.1354596540966	438.9721310577112	409.7193483556354	788.0170019547077	469.0603033054367	661.0895119965869	663.2709604218088	663.8148539740101	522.8013654017611	377.952344703076
Etv6_p1_1	Etv6_p1	1836.8657744043574	1496.6490626738566	1393.7870889343917	1505.3426113667006	1577.015345132273	1588.1830034271138	2030.2375954566585	1281.160223551599	1831.270330988003	1498.0019173232508	1557.6501334916375
Hinfp_p1_10	Hinfp_p1	1531.199082875811	1490.8982497529196	1212.7363712861652	1325.7770682608937	1495.5640236350866	1753.7336987113856	1262.2934731728792	1332.360087163107	1375.5168491551005	1460.1933397754924	1221.7964410450923
Zfp512b_p1_12	Zfp512b_p1	720.227141914137	891.3760027452364	769.7184141357562	744.2399286593467	759.5581064918352	768.155226119021	630.5596233431033	1018.1791059106713	656.3840906832563	834.3961941574242	668.9008080759885
Jun_p1_3	Jun_p1	702.0781821046295	399.68149800512214	492.579326785957	427.49360262245386	633.9464299660538	328.89404796475327	644.6503411831727	393.3080431974936	764.5429785820068	381.9970076376958	404.14706166269514
Zbtb24_p1_10	Zbtb24_p1	1101.355297913793	1154.4756938781045	1188.4614147299783	1224.1447938634446	1413.1313609150425	1259.2889554623607	1386.7614807601583	1074.033502577771	1174.0605999391075	1175.97713614062	1152.5675462232418
Gzf1_p1_5	Gzf1_p1	683.9292222951221	704.4745828147836	584.621870394832	619.3643986822119	961.7143984005149	728.4230592507959	631.7338498297757	703.9981246582356	614.2764320356512	684.4656280197621	553.8311585748045
Gli3_p1_8	Gli3_p1	1086.0719633373658	621.087795461197	752.5236532417906	726.9214245019338	1070.6432741377162	570.5980630797901	984.0017958315095	652.7982610467276	1071.6811945998322	647.9607945253748	619.3179509738522
Pou2f1_p1_1	Pou2f1_p1	498.61879055594096	158.14735532576776	242.7495655618679	229.24230503101737	719.3231163546709	161.1360100766912	388.6689670885795	195.4903883348489	439.24067452011616	114.72947669664583	227.33272218526602
Prdm4_p1_4	Prdm4_p1	449.90316159357894	385.3044657027796	508.76263115674817	488.1083671733988	581.9353451545974	543.0062805324114	467.34214169563336	415.41707521155394	525.107272546605	398.9456803315185	522.9588135866819
Zfp184_p1_5	Zfp184_p1	434.61982701715164	642.6533439147107	640.2519791694266	676.7889124673177	723.2484812461016	864.1746293838987	510.7885217025139	558.5439666709968	455.7534818329025	663.6057231658265	676.385012921594
Etv5_p1_1	Etv5_p1	1409.8876146754194	1452.0802625365948	975.0440883401695	923.3497216557479	1556.407179452262	1505.407655784978	1676.7954229682525	1452.2143133445918	1516.7013516794236	1331.122678491766	1101.113637909704
Carhsp1_p1_7	Carhsp1_p1	392.5906569319765	241.53414267935437	335.8035656939173	321.7595772403544	388.6111242516367	291.36922370031834	403.9339114153213	310.690081460742	374.01508563461016	267.26753094105	298.43266821851796
Hnrnpk_p3_6	Hnrnpk_p3	1816.8063977727963	1243.6132941526282	1676.9949154232377	1619.7358888275064	875.3563707890402	847.6195598554715	1717.8933500017881	1209.0149611899285	3844.1815424166557	1891.7326214412853	2087.157626318224
Mitf_p1_5	Mitf_p1	657.1833867863743	669.9697052891615	895.139023009388	890.5357137785446	723.2484812461016	561.7686926646289	638.7792087498104	724.943523408398	624.184116423323	739.2228782613431	916.8150935866696
Pias1_p1_8	Pias1_p1	842.4938185255554	657.0303762170533	725.2143271160804	628.0236507609184	706.5656804575212	875.2113424028502	762.0729898504172	802.906952089558	713.3532759123691	693.5918363933589	609.9626949168454
Etv5_p1_4	Etv5_p1	442.26149430536526	129.3932907210827	242.7495655618679	249.29530984486382	315.0105325373115	102.6414310762485	383.97206114188975	147.7814245150346	317.0459004054974	99.08454805619414	201.13800522564688
5730507C01Rik_p1_2	5730507C01Rik_p1	1743.25535012374	579.3944017844037	875.9213490690735	815.3369457266205	1816.4626035095441	748.2891426849085	1456.0408434738326	854.106815701066	1567.8910543490613	641.4420742585199	725.9678700237301
Hmgb1_p3_10	Hmgb1_p3	484.29066439054037	221.40629745607484	295.3453047669393	316.74632603689275	569.1779092574476	171.0690517937475	436.8122530421498	195.4903883348489	439.24067452011616	220.33274501969484	265.689272018994
Mybl2_p1_4	Mybl2_p1	1246.5469763898525	1457.8310754575318	1474.7036107883475	1424.6748420019092	1006.8560946519677	1509.8223409925586	1160.1357688323762	1590.6866717484431	1148.4657486042886	1660.9699239946226	1715.753960855053
Atf1_p1_6	Atf1_p1	996.2823727008553	917.2546608894529	1139.9115016176047	1050.9597522893162	959.7517159547996	791.3323234588191	1027.44817583839	819.1978177841287	982.5120351107862	773.1202236489885	1073.9833953443842
Hbp1_p1_3	Hbp1_p1	691.5708895833358	754.7941958729824	533.037587712935	475.34736411004195	749.7446942632586	673.2394941560385	682.225588756691	645.8164614633401	666.2917750709281	589.2923121236809	406.9536384797972
Gata2_p2_4	Gata2_p2	895.985489543051	664.2188923682246	634.1832400303799	674.5101619202896	856.7108875547444	671.0321515522483	787.905972557211	716.7980905611126	881.7839105027896	653.1757707388587	652.9968727790769
Zfp217_p1_1	Zfp217_p1	732.6448512574841	825.2416541544608	902.2192186716092	767.9389343484379	926.3861143776389	989.9931577999453	1068.5461028719255	879.7067475068201	572.9944137536854	646.6570504720038	884.0716973871456
Rlim_p1_9	Rlim_p1	1802.4782716073958	1224.923152159583	804.1079359236875	870.9384590741038	2136.379842161144	1579.3536330119528	1404.374878060245	1098.4698011196272	994.8966405953759	956.948135174296	738.129702897839
Aff1_p1_7	Aff1_p1	405.0083662753237	611.0238728495572	516.8542833421437	535.0506284421757	365.0589349030526	594.8788317214833	433.28957358213245	470.1078386147557	367.40996270949563	550.1799905225516	528.571967220886
Arid1a_p1_12	Arid1a_p1	2919.116904097616	2672.690305005475	2313.2010684999664	2331.6175597190554	3104.9636291216625	2791.184722492822	2949.6569345211833	3046.391884884729	2783.2336725701343	2590.539434048128	2073.124742232714
Atf6b_p1_12	Atf6b_p1	2363.185608880073	2032.9123675512328	1880.2976765813019	1576.8953785433798	2319.890650835528	1789.0511803720303	2438.8684128186696	1680.2864330685823	2466.187772164637	1998.6396338177053	1892.568300332482
Hmg20b_p1_5	Hmg20b_p1	547.334419518303	327.7963364934095	437.96067453453674	379.18409102546013	764.4648126061236	439.2611781542678	688.0967211900531	402.6171093086769	417.77402501349394	258.14132256745313	411.6312665083006
Zfp710_p2_8	Zfp710_p2	653.3625531422675	409.7454206167619	563.3812834081684	453.9271089679787	679.0881262175064	403.9436964936231	574.196751982826	354.9081454888626	649.7789677581418	422.41307329219603	514.5390831353758
Sall2_p1_6	Sall2_p1	787.0917306860065	649.8418600658821	482.4647615542125	535.9621286609869	933.2555029376426	593.7751604195881	758.5503103903999	755.1979882697436	664.6404943396494	659.6944910057135	559.4443122090086
Hnrnpu_p1_5	Hnrnpu_p1	1725.1063903142326	1827.3208056277347	1164.1864581737916	1131.6275216541076	1952.86903348676	1667.6473371635643	1726.112935408495	1737.3044629995798	1888.2395162171158	1766.5731923176718	1059.0149856531734
BRDN0000737722	NT	1961.0428678378291	1854.6371670021854	1294.6643496632955	1483.4666061152316	1921.4661143553146	1943.5651626373506	2241.598363057699	2006.1037469599971	2164.0033983406474	2015.5883065115281	1220.8609154393916
Mixl1_p1_10	Mixl1_p1	1049.7740437183509	422.68474968887017	859.7380446982822	643.0634043713031	1026.482919109121	454.7125763807998	1135.477012612255	371.1990111834333	980.0351140138682	441.96923409276064	716.6126139667233
Aebp2_p2_1	Aebp2_p2	711.6302662148966	422.68474968887017	460.2127180443746	516.364873956546	743.8566469261126	360.9005157197125	725.6719687635714	382.8353438224124	747.204530903581	495.4227402809707	483.6667381472532
Zfp36l1_p1_9	Zfp36l1_p1	304.7114831175195	527.6370854959706	291.2994786742415	337.2550809601448	264.96213017157044	461.3346041921707	412.15349682202844	482.9078045176327	395.48173514123243	559.3061988961484	230.13929900236806
BRDN0000738115	NT	2232.3220565694137	2083.2319806094315	1115.636545061418	1195.4325369708918	2144.2305719440055	1611.360100766912	2081.903560870246	2053.8127107798114	2039.3317031291108	1916.5037584553338	813.9072769595944
Khsrp_p1_2	Khsrp_p1	1763.3147267553009	1580.0358500274433	1460.5432194639054	1244.6535487866968	1840.0147928581282	1861.8934862971098	1731.9840678418573	1414.9780488998588	1912.1830868206562	1638.8062750873162	1193.7306728740718
