sgRNA	Gene	noRE_High_R1	RE57M_High_R1	RE97_High_R1	RE93_High_R1	RE95_High_R1	RE96_High_R1	RE58_High_R1	RE61_High_R1	RE85_High_R1	RE127_High_R1	RE57L_High_R1	RE57R_High_R1	noRE_Low_R1	RE57M_Low_R1	RE97_Low_R1	RE93_Low_R1	RE95_Low_R1	RE96_Low_R1	RE58_Low_R1	RE61_Low_R1	RE85_Low_R1	RE127_Low_R1	RE57L_Low_R1	RE57R_Low_R1	noRE_Unsorted_R1	RE57M_Unsorted_R1	RE97_Unsorted_R1	RE93_Unsorted_R1	RE95_Unsorted_R1	RE96_Unsorted_R1	RE58_Unsorted_R1	RE61_Unsorted_R1	RE85_Unsorted_R1	RE127_Unsorted_R1	RE57L_Unsorted_R1	RE57R_Unsorted_R1	noRE_High_R2	RE57M_High_R2	RE97_High_R2	RE93_High_R2	RE95_High_R2	RE96_High_R2	RE58_High_R2	RE61_High_R2	RE85_High_R2	RE127_High_R2	RE57L_High_R2	RE57R_High_R2	noRE_Low_R2	RE57M_Low_R2	RE97_Low_R2	RE93_Low_R2	RE95_Low_R2	RE96_Low_R2	RE58_Low_R2	RE61_Low_R2	RE85_Low_R2	RE127_Low_R2	RE57L_Low_R2	RE57R_Low_R2	noRE_Unsorted_R2	RE57M_Unsorted_R2	RE97_Unsorted_R2	RE93_Unsorted_R2	RE95_Unsorted_R2	RE96_Unsorted_R2	RE58_Unsorted_R2	RE61_Unsorted_R2	RE85_Unsorted_R2	RE127_Unsorted_R2	RE57L_Unsorted_R2	RE57R_Unsorted_R2	noRE_High_R3	RE57M_High_R3	RE97_High_R3	RE93_High_R3	RE95_High_R3	RE96_High_R3	RE58_High_R3	RE61_High_R3	RE85_High_R3	RE127_High_R3	RE57L_High_R3	RE57R_High_R3	noRE_Low_R3	RE57M_Low_R3	RE97_Low_R3	RE93_Low_R3	RE95_Low_R3	RE96_Low_R3	RE58_Low_R3	RE61_Low_R3	RE85_Low_R3	RE127_Low_R3	RE57L_Low_R3	RE57R_Low_R3	noRE_Unsorted_R3	RE57M_Unsorted_R3	RE97_Unsorted_R3	RE93_Unsorted_R3	RE95_Unsorted_R3	RE96_Unsorted_R3	RE58_Unsorted_R3	RE61_Unsorted_R3	RE85_Unsorted_R3	RE127_Unsorted_R3	RE57L_Unsorted_R3	RE57R_Unsorted_R3
BRDN0000737515	NT	580.5753425421865	630.1285042488308	547.4719592419817	656.6652782363245	509.9299135946364	343.6977889160863	578.9714918002131	503.78750169601653	854.0489896980838	501.70672872896665	427.55323451658955	447.7150493697356	659.9646280885177	647.9676747581884	897.4894845318527	667.1386673715828	395.3903029419414	662.9734081618378	860.1863385927695	751.5796973695368	583.3641690768605	664.4122508938726	186.56119013990676	391.82661743867186	645.4260721524213	674.7171972304933	634.555595631665	679.806814933475	833.2443677993173	672.7838619910299	550.0142245075087	543.5377120098708	763.3049957543279	310.7782710630316	351.45499219133205	520.7251367323119	618.171402556482	608.0084484360731	735.6990897879798	474.50029680499307	473.1460174436798	531.3641140561086	554.2996587017947	615.8179581305055	598.2029570877442	682.1225507540837	589.7523937313455	633.9235619371332	519.3795248111682	579.2829193856085	741.9860390630886	950.6422139712115	564.7444256695038	399.6370517882271	560.0871911555435	496.3084482767677	649.126100143763	457.27195023129207	394.1515753377631	268.9995327215694	562.9129526927238	497.8159520311953	540.3983751689572	483.5303877640895	551.1334033205707	631.4494488398744	559.3640513923008	389.89347398691484	607.3417600459197	472.0849206222558	372.5685310982084	515.4262714460727	466.23333604765907	463.93247929928646	446.62552270386766	538.3799569310258	585.1797870390022	828.0847115879054	880.0072753753343	697.2836913838423	476.73295406184127	706.7965325289807	360.7534073218265	402.84806543260595	610.6500832346668	420.8075808256244	559.8465389180255	748.4875524441923	524.7708257277841	759.0557435478657	566.2819217203976	554.2996587017947	754.0785957556757	510.3103573802823	474.0509134033041	485.51086629218526	678.4942882193442	439.38410287556064	430.3324547092929	495.4090081639638	599.7385463079204	645.26008932288	554.2996587017946	486.414446601986	679.7360659127846	652.8826214045382	472.93099159080106	243.2054482716011
Csrnp1_p1_11	Csrnp1_p1	213.6079090485403	230.27951982515415	351.17235103880313	699.4197788226628	598.4301465325485	198.63054034760833	444.13096969244884	466.57076733649103	1038.0289368608258	632.4869888092309	525.3169314334926	585.473526098885	522.0615714730064	510.16459460599447	539.323419056121	417.4670751885813	573.3422635203384	593.3901933110327	434.5119347343613	607.3109508629706	741.4847916063442	791.7175179447058	1287.8291110404011	919.2855255291918	303.98907152571377	282.86220960816837	484.3774379988377	589.4736106212674	472.1718084196131	306.6556277030937	401.3227149949802	522.6547262763005	797.5851602343128	660.0191994358443	655.2177620602496	556.8923127642324	203.95451036727465	198.91634424143132	435.5051859159052	820.0178111176898	548.1756448052989	343.2256239118405	335.4971618458231	519.0465647099975	218.35231904717932	441.8859589739046	500.5278618384113	595.5606600339266	362.6298484041939	362.9242386512246	1010.5332649974504	670.9040542862402	657.7506335390658	527.4397637814164	692.6269081465499	843.5050799873195	374.58531226933997	713.8408272841438	690.6417057061948	922.7191518637983	272.92749221465397	344.547493893512	662.2094843258942	566.3621458393083	560.4570887150916	343.7476289542512	524.9416482296976	694.4977505391921	365.35402752762354	610.1214471199914	558.8527966473125	696.0232003159243	200.92436624911022	209.2244514486978	795.5020431077785	468.4443591436751	568.7202519483419	276.91294308441707	416.1274713015147	519.3139173506942	648.5785537818074	550.1768463435816	730.8165799938937	669.7772247549672	312.46714785399615	290.50675630601484	627.4142246495113	501.67157113337913	525.5647301539987	496.8099972165494	589.1741696197328	533.5895615634859	535.4649845090761	542.86604206164	994.7096785771789	799.3870803924304	276.347217694201	249.2029240189747	552.1051876965748	434.70079385037667	635.4209312141124	354.36414741502426	314.78746049731546	536.4865219874846	515.8174128497458	548.6109867700566	1164.6478157399633	672.175862057189
Zfp748_p1_11	Zfp748_p1	282.071982461534	301.4568259529291	333.9642685015115	310.2441965624037	303.8124879643476	241.03481300608652	927.0285894908799	298.64160010448546	317.1894717477874	458.8781055447866	599.617341090339	534.2340926813355	334.9074232090985	313.7219058783989	448.05330198508517	344.68831147531773	240.07720125369545	295.72866311592185	1176.8645283144226	379.24538752324906	553.0857519967467	314.0196587253887	1429.838375176748	542.5291626073919	292.97497473130386	324.3832678992756	426.2098417326017	233.41572501110588	287.9511148585396	282.49488127800146	871.9385606365756	345.7294304779968	447.16570110557933	133.85004743803836	739.59630924606	531.4108932871975	260.72535345919647	362.17787206222874	520.634800446792	254.05699581815938	264.90052109306345	355.93768405672347	808.4641752516607	405.93714382888425	350.1876814907593	276.3343180062164	673.8991067360639	414.97431692858834	432.81627067597344	328.02767724245297	184.00458073280348	473.76267712663656	223.5726150710625	369.2078346469915	411.5144438833669	492.6537468903408	179.14949717229302	360.0240694128725	455.2525819339602	759.289247078241	283.58872237928887	313.89380226597535	253.5885817903508	309.5836958061301	214.44476407398145	360.56137167483956	655.3495986726365	455.5005489366361	375.6345521117342	162.88310126732804	752.4347963107116	699.9778775904466	192.04373127677385	285.6368598038744	336.9559103673307	247.87824304510724	443.10801046698685	413.15764990550406	1333.6544367122315	296.6162900552469	376.9516380954094	390.5452431161555	323.5143459208638	484.2639979843217	235.68950580987138	121.75650815766798	319.73994140792405	287.0140238695775	491.0298876136679	212.7104386909566	1434.9824867425393	352.6807718553177	456.5980488061889	317.41792564323777	1153.5443313216235	425.15005588829194	218.60302295212912	181.98371425069863	391.63349295486006	240.58440487236365	279.96948157166076	299.71097045051806	1364.078995488367	271.81983780699215	324.82962441849884	340.0677175010934	1108.2938891719007	763.8362068831693
Myef2_p1_10	Myef2_p1	399.83018873188314	249.1205714472122	430.20206343229063	232.4090801103519	270.09811351180963	258.88924359912994	157.59486021344958	236.00855935308883	251.84140308342552	252.38295804963263	295.8981226684934	96.5989318527572	285.65633156070163	410.47726002781167	442.5217797383557	478.1160449496343	428.5588636414651	355.6475425707818	194.42567927096846	304.9513024959155	506.6588458072388	355.2423166275633	310.4712343373075	283.67537914111995	295.17779409018584	259.5066143194205	456.88002885479887	377.8169786196714	300.4214387303661	265.7682106760146	207.87939193984585	287.7211367736349	291.00050736342644	673.8657560673655	264.8752655137179	233.03169102385226	309.085701278241	386.5732727710835	205.20717607971665	335.35523447997036	287.103165924563	289.834971303332	146.31035648348805	265.1787533990544	325.46855103258804	187.95712621143548	266.2227902821695	297.0785696162949	353.2716587679567	389.09665970780327	254.6225549599875	290.64716869775566	352.3504413519945	397.6084373121447	155.52039372735032	383.012705297535	162.8631792475391	561.7616945149131	255.9230686119402	357.31258686034874	362.4818255975873	323.70298358678707	298.99090429430004	327.18544439711405	276.60266670412096	297.0427880637279	223.0836512653318	381.4582786362364	323.4411196077879	459.38556018446417	314.5707494530233	297.91902134734636	440.70151050219204	261.9854000748912	578.5469404420207	276.01801020214776	317.92891464591236	533.4776507345159	267.1856714640873	508.01424915811333	282.71372857155706	334.3227916649866	220.33111328902953	393.5385513154659	232.11845269154	393.03855264931417	398.16671948911295	288.62194557192805	441.0139087621544	228.73656763342595	73.49616430839203	395.3192071400711	373.5802217505182	371.94869748451197	223.84034074024063	177.40829492622552	398.0224851864238	242.64495233426484	357.06242045423346	293.04829378534015	323.2000632849319	303.236981867583	184.7665529005982	416.671198743613	336.8603512488136	276.0828507935706	371.27292797782513	328.14403447700954
Gabpa_p1_8	Gabpa_p1	194.43796849290206	351.69963027841726	741.22222188408	584.3115080132904	437.90374999148713	785.5949460939116	192.14774400356418	378.52142019322326	424.2597688670881	611.8374740597154	494.03254842008363	570.3536932871491	361.1746720882435	501.36865331968426	755.0527866785694	426.5644206527393	595.4546373200209	550.867117568874	363.8116877267364	590.8971413801876	491.85606412362756	606.2155573849203	510.9549013533267	478.70220230063984	290.7721553724219	355.5240616176061	702.241525832376	437.1599595546983	751.0535968259153	438.61047356321285	420.08960454510515	507.57256991316643	904.2345608387099	926.1807880195297	319.9047528088116	443.4588970277541	462.5772400082518	410.9686734799383	905.9583188497535	534.6922619680646	316.96189518071753	516.1096418822491	360.69260087772284	821.9284584027563	742.3978847604097	432.55034012234324	463.1696228751096	754.158510584988	692.5060330815575	682.2277755414847	527.1482583155992	491.68462050478234	639.8648243333809	290.091870079779	398.1535853157251	603.7566690377174	642.1462496045827	798.6740850193609	451.74678647352266	212.15434844833206	522.4002780671111	451.22234075733957	604.6260509062512	413.12339340015353	308.71758306302644	474.5211834477163	446.1673025306636	547.3504538662459	476.067369202661	719.446376106198	468.59134839156104	370.4214380469218	659.3871466959749	487.5839390282697	458.5461327404477	567.7611844038182	690.4341824871722	492.7811798658796	334.26632940613473	488.23982982109686	726.1862439779211	593.3476572793005	183.09205188806678	424.51384374158647	462.4513788239143	386.630315377858	521.2364327857479	474.33690219341935	659.3376259711417	607.535979000883	537.3653980580793	469.63190863635566	635.086376975881	507.86868102918044	349.55888827927987	426.7246857249152	435.14375323489855	391.8388081614142	413.8208976940682	411.46678590320136	592.8765492105757	461.9074956355043	321.63066616030056	479.2612929754862	577.474887855109	623.2599979288332	316.02398036207734	480.9112758536434
Gli2_p1_3	Gli2_p1	575.098216669147	718.0534118184352	649.4457816851913	412.1972364221336	703.0213309137173	511.08307572586864	612.6816223271543	803.3368270287832	758.5402739578625	474.17404239627945	462.7481654066747	679.5524858163528	623.8471608796932	680.2194594746593	656.8682667991218	656.0196895820563	645.4707209145408	558.5985858856302	580.3311941875877	361.9676933308459	771.763208686458	983.2816340783407	396.79059096920463	554.9399604448158	555.11047843826	552.7490885003657	615.5189277627152	525.515064502405	726.679781985527	581.7164331579899	463.3978111992397	744.2464082269629	659.702720881485	521.5536331206322	437.3009923716783	489.48984834110763	712.7894743763517	752.5042834039053	625.478641500621	454.1757371395403	469.3179752313523	541.533762172015	487.553846529569	805.5904309421511	686.3678557218882	545.8225155212879	947.0132226522405	563.2796816031796	524.0586196292868	703.1657123867476	683.3034970996539	517.3987131777741	545.5171807733925	669.4427771071825	476.1809993507531	797.455842518341	946.9330564821203	381.74965980847685	746.7344330731954	544.0896209009856	560.7807066597968	738.1408943910826	713.148675427886	723.7424861822238	593.6079701178327	653.8677724673256	526.2655868128747	729.175775869759	771.8301533916896	490.30574211995696	868.814450870255	551.0183669167734	670.4879404113955	886.0200683088334	556.2951350404045	470.0996395646775	732.0161658741034	585.6752981529844	810.6526968250819	828.1715146145702	443.472515406364	638.5264129097042	401.87153761872287	459.72073349367975	589.2237645246785	474.2095580877595	419.88490418851916	668.8954281778388	664.1010525284288	747.4003770442517	378.3245179153294	697.4429771577526	728.4814324135104	618.5580089457967	688.6923360309321	796.7626973313916	587.753410767517	700.0634773427777	515.4701705690451	597.3388494806038	641.5967286017226	535.9537353938675	273.72822651940476	513.2387727013602	541.3827073641647	572.3090855506206	576.7990131084069	535.9074827492316
BRDN0000738024	NT	838.0002585750427	879.2490756960431	645.6217633435709	798.0840109449821	609.1574474947196	642.7595013495641	574.7577254843455	792.4441242894098	849.5248926367049	674.5508151508362	543.5661548579812	685.4324207986946	801.1510908139219	1199.179995366964	670.6970724159454	795.5123200324782	708.6489317707765	786.6769012299359	786.540247959827	651.3690710535986	1028.7933270109802	452.23680580915055	623.7269640498375	620.5398918711999	850.2882725284459	884.917554829224	818.5767183648479	880.9135836577329	676.798486498221	704.3786842392274	694.3749133546239	767.4497257087077	1014.6928686075497	996.952077469527	543.6913344755262	754.1678183928905	820.0232891055373	1064.0147847631279	551.1022414367936	892.7171976133477	542.0507772655749	854.2504417361364	513.633336053816	402.1668297995138	889.8886964941648	901.1984064707237	807.7359045754653	572.6364869454252	1120.6432089394123	844.4967860922726	756.9053293927753	1044.1480055093634	964.9394066467057	833.7605496698545	657.3542415279757	809.8818272321923	695.6584370716313	673.4933022637356	820.8569656653034	819.1797090804018	865.6918893683555	892.6355001938674	707.6118068298434	593.2824672137543	765.5781673945521	892.9965578268047	804.2926892800539	632.6396513008834	817.6971092284908	903.3110294011819	606.4801140248155	678.886265459661	891.3937353482625	733.1952515984801	737.488407596422	903.7831098673025	671.3757734348286	1176.6588316366604	432.0449155589497	653.0266576295674	787.1637148462961	896.5473061766758	902.2714251941596	550.6154440555745	1133.8093650702147	815.982212565424	810.8122287778301	1012.1867116296863	887.1881962947031	799.849526310515	698.8159885060224	688.306169596734	814.9583355965008	728.433444745379	924.7979009213229	666.5932975038652	833.1662384213223	696.7844915004226	721.8646332593535	711.2604368344956	703.3547024778242	636.4450607802178	647.8234694292579	663.4549988578559	918.8467616652906	776.1127350634711	837.5740458547365	680.7308275742805
Gtf2ird1_p2_8	Gtf2ird1_p2	662.7322306377789	768.2962161439234	921.588420330507	624.8734701080217	918.3335859401528	357.0886118608689	1529.5971726599519	1011.2059043051576	1022.9486133228961	1329.9817092373064	873.3556924576677	1303.6655846563408	577.8794753411895	416.34122088535185	843.5571426262405	867.2802675830576	693.3808641471861	591.4573262318437	1275.5502897625659	704.9299230500484	839.0485799756	1116.6490567030232	1478.5670442431415	1317.3175418865756	585.9499494626077	552.7490885003657	621.8644837190318	783.3273483423553	1046.3735394268979	438.61047356321285	1442.1632815826806	897.9683865435219	584.2863590255184	916.9497502651823	868.7321727652132	1186.5299682290326	767.4576936500541	602.3787405801835	1111.16549492947	749.6635661218918	927.1518238257221	592.3820027515469	952.1223802581065	1543.3152093556341	1071.1623198540872	1022.5614515410216	1458.4221249654	933.3413328889895	568.5100204014137	526.9380772724511	1349.6984651589962	878.9544404586284	722.586691909674	754.644585102642	896.2463927174107	887.3614966244418	1023.711412413103	967.3060485661948	1073.274238816806	1271.9109981136846	669.5252543390731	629.0137521970522	930.1939244711557	932.8926753221511	1121.9501424740188	713.6499688071954	969.7850121771843	1078.767760958988	913.3850688190589	960.182078318249	933.3417840913879	1264.178502088961	519.5171458816773	722.2791932620264	1066.4972446060326	1010.962517127207	1004.0316405302792	498.0894151965713	741.2981182748294	882.3157580373535	1202.9191980397623	1032.0835730678866	1533.7838414521527	1177.907431657775	660.6448268913061	758.3080771223182	837.3566767437709	655.228093707859	1036.0452762099217	648.3297617635321	1190.3968907654314	924.6449251750815	954.7050111402132	909.1174947269144	1179.301302036939	1568.3313172768103	461.9535579365748	563.985564885048	956.1223484128534	778.7140082940368	953.8175965309031	687.572226327659	1398.2950238032925	845.8604163336006	863.2046500750848	863.7957005515578	1077.354478507082	960.6004137762737
Zfx_p1_6	Zfx_p1	191.69940555638232	242.84022090652618	260.03324723018454	280.644926925708	192.32518153606873	290.134497136956	503.1236981145957	319.51928035495104	163.8728491121691	250.85336436448333	196.83090979269824	318.35647975821723	131.3362443957249	410.47726002781167	194.986159197213	119.27630719673752	212.17349145885802	320.85593514537925	228.30288096212206	318.77345784983805	237.51736065067104	140.64200931330151	190.7379332027405	234.91867335123993	114.54660666186317	184.24969616678857	263.340572187141	172.7540111664117	155.87904839783147	219.30523678160642	284.3905570288169	218.11118432840067	357.27549202473034	129.23452856086462	122.53232504374208	151.24455431530447	273.3410963685124	281.4853927944783	178.32413991206818	181.35760932250147	225.08888208485737	160.17195782552557	173.7159217462562	246.3271832522022	229.88791326099258	239.61421719007504	206.3770676710551	420.1205598668233	238.63383572405021	198.91040002999807	149.19290329686768	102.07715576248255	242.35271473703173	194.74698970390762	119.17885842336469	173.2328457166332	130.29054339803128	214.1522481852431	435.2194650171743	205.0487004141774	187.6376508975746	202.31436474174194	164.9986842216693	182.22986776548126	318.04126845754735	214.842268096407	172.11201581301563	217.4405912619333	310.78816627349795	150.7358869355273	203.95246393108107	319.010633478132	122.10873086962499	454.8357640189083	393.3801312071432	183.32230662601418	180.1885946767024	207.90588378542498	268.3226317681898	233.0556564719797	304.88735434187527	234.9295292780987	196.2808861342411	237.98503361270755	221.40529333654587	452.8487671829055	253.37882149307188	198.5783302402959	282.6299757323618	246.21961738884704	280.7312505550056	145.57980047222958	260.81433999989883	135.9199835446685	146.56942859429455	213.6247811685615	103.11463346798544	241.00545941308738	226.5179228026134	186.6215477047307	194.8807175645874	243.29478777747934	266.8850208564196	155.58109137637052	201.51467440777242	171.811216159089	193.92380613127474	177.82106896240182
BRDN0000738247	NT	397.09162579536337	257.4943721681269	732.9368488105692	516.3428147734705	536.3650481085582	287.9026933128256	1006.2473962291914	512.8647539788277	434.3133178923745	456.5837150170627	520.1028675979245	442.67510509915695	371.02489041792285	343.04171016609973	378.9092739009671	453.8564570452131	522.2732097448813	529.6055796977947	740.8796717674026	664.3273416979009	691.0207631394877	529.8323971544203	864.5858140065827	417.53469867333587	345.8426393444715	290.64740803775095	490.7229939551543	505.7340708573961	366.17405550908774	427.45935982855485	528.3601211804415	636.3509819368498	305.47435458830887	558.4777841380221	604.5906337487633	406.88073035910713	250.21223436809984	238.3242992326583	565.4398607262061	532.3471204682047	550.4724701326954	434.75245695499797	488.87992226809	826.9555437752502	451.5361163692614	448.73207946504965	488.1960159670302	625.5024371291123	306.4807105867704	443.1863298913992	425.6970840737291	381.81531544745377	666.6935381419083	377.322292551321	347.91675710139197	475.8421205127773	488.5895377426173	432.4427040648871	503.3320625342464	429.3841597782032	302.77893667563177	289.370848963946	631.2030201768557	567.3975428152485	415.4219825780993	341.87943531863027	484.56152144279787	546.4132099383927	432.5728421160391	504.1093947697305	521.5959435374917	668.3404593942682	458.46278044686477	302.0109473085551	465.6984987623958	468.0305390384245	495.51863536093157	377.7694143675594	548.0148665774046	509.89752719021016	515.5367991598981	353.39826626449036	438.3347852404989	539.6132910080453	282.1131963481794	521.2032980784384	563.4662363679265	477.5527455981205	468.8005636796619	368.6009656767947	421.69930340880666	546.9902126529797	590.118387320726	482.63802540112823	557.4544376243252	386.83406319712486	309.3439004039563	375.4438789496395	543.8494091889625	445.193571632972	564.7423611114627	326.15605607850495	816.6225424495575	489.0968792119234	500.77900431185236	361.396006403601	671.2747135313357	395.97268964823496
Tox4_p2_2	Tox4_p2	361.49030762060664	577.792249743114	436.5754273349912	524.0166994940954	605.3262685796585	399.4928845193471	653.976532222657	169.74461768856773	499.6613865567365	423.69745078635293	378.019628078692	1152.4672565389817	840.5519641326393	1237.295740940975	724.6294143215575	847.0639443293733	1032.437262408984	748.0195596461552	1458.1925945322635	788.7267398832035	1423.7584564782435	772.3186201083885	1580.2011254387623	1566.4199841948716	764.3783175320484	799.2803721038151	592.2518892562207	638.2667282789562	545.2932529407777	646.7645966101613	951.336939502489	468.70701313124397	880.6193364191647	881.5641055401836	675.7621039837512	919.3860543568915	563.5031832827794	502.92056845946786	390.70012563649107	388.51177514346216	548.1756448052989	391.53145246239586	373.5113330167596	326.76054921210493	243.07144950535056	500.3891704436892	598.8199274603022	640.9411659438174	531.0772618564647	1053.8761545449022	491.3419615243509	801.0329475101684	936.7692571477519	929.1054300457259	1227.5956851949268	900.5184216155785	1114.449469422446	1176.285537133437	1394.3049374083005	1374.4353483207733	579.9709209561397	778.6037673394311	662.2094843258942	648.1585069385867	688.9167541507134	642.6586106536	945.2921483884089	535.1662828041548	770.2485342249033	873.495139677671	783.5461891137578	1177.1756020494704	519.5171458816773	322.02372092538707	436.2943273388316	507.34344903723115	704.7279892764298	432.6211794513736	569.6171123553521	469.877869008153	393.58185742314805	336.3307363596712	621.4268371285657	815.005644982352	873.1224874320236	1215.4290024861943	927.8491129912966	873.1014843763617	872.1040121966277	804.2202887493702	1869.9351968299084	663.9413494340178	1011.4338596282548	782.1503244696192	1266.9976547105127	1707.4236195118688	664.0582395338263	600.0544091509522	631.0510696756178	618.3244050457944	647.0863262795983	705.2022834129837	1229.495950782993	622.3243655054821	667.7053390824698	520.1732682333799	1127.0785313612548	1055.9271723952932
gRNA_2537	RE57	210.86934611202057	207.25156784263874	358.8203877220439	390.27185150606266	349.7866349450811	303.5253200817386	53.93620884310574	265.9634918863655	480.0569659574279	409.93110762000936	338.9141493119307	134.39851388209698	295.506549890381	208.17061044267592	589.107119276686	394.21830344684435	565.9714722537776	247.40698613619605	1714.4809899349036	376.65373339438855	447.44771907279386	453.44923692392035	284.01852827269386	1257.9230093789035	226.89039396484435	243.93621746025528	535.1418856493709	374.52014634550324	577.0358955236088	237.89042633936967	278.6161294749323	384.0149043228756	545.4355059482024	290.7776892619454	375.6679666011733	240.42952248492693	281.7515916413897	319.01677850040875	375.46640514149027	408.83633480891496	287.103165924563	188.13849014426813	80.89062004978344	340.58503398646326	459.77582652198515	447.48733028484145	438.14322978318904	72.98308166951497	229.27564608781296	287.89663162236565	222.79473558998905	374.0231661526078	295.11585189380247	263.7198818907082	1270.8848669540862	698.7789050848157	409.4845649652412	468.6520213908944	244.4040263847883	1310.4845160133814	283.58872237928887	326.15527891699	214.83050160405264	303.3713139504887	160.57458179452718	280.22904534313955	441.53351748954395	418.01079182250965	340.83893044243666	569.8147813826527	478.96181265924315	357.2391804651808	379.64714506737954	183.75364866363896	209.0080293080377	464.71997819641973	208.34306259493712	114.12705960987158	135.2982761881974	301.79530464351313	476.73295406184127	285.1281466452138	658.6658985295284	120.34662795066505	271.40003699318527	410.12718537319745	411.4389434720834	323.99622302364065	322.32519704308675	269.53035039607516	1581.9748153593232	373.9999894976944	350.0585040847448	284.04834884484615	215.2546838351355	2257.4943091056093	274.28492502484124	232.80799480720006	357.57840661095923	433.2018255957202	303.3002717026325	255.63582773720657	344.4413517035843	276.29055882355453	360.92180490944315	234.6111779275836	213.26093779678646	378.862758614052
Rbpj_p2_2	Rbpj_p2	150.6209615085861	152.8218631566932	141.48867863995335	160.05530988731783	127.96137576304173	180.77610975456489	380.0817216912607	123.45063104623108	299.09308350227184	255.4421454199312	859.0170169098552	443.51509581092006	394.0087331871747	96.75535414941275	257.21578447291927	257.75812148447517	220.07076781588748	201.0181762356593	416.8368729824551	148.58817005466705	229.443116095974	113.96852478836502	1013.5563165809859	676.3884821396078	242.31012947701825	194.62996073956538	231.61279240555774	218.25029654993233	113.93341355623318	206.29560409117212	613.5329276002394	168.80413467969308	338.9927376354051	100.00290900543095	749.1347537105429	605.3892078979442	140.87579582069486	182.02722067376263	141.5839904829486	261.0924203177392	300.11850944647654	160.17195782552557	556.0677596864894	207.3672716153743	226.59202919990307	174.26488522914548	704.0033187162003	385.03253983340267	226.93609867875364	266.95869477710266	243.68174205155054	257.14092672991785	191.82530373097163	393.55120835997997	441.97720141759015	129.37642907951087	318.746507955898	274.1562597540552	225.37256531384168	497.3953623908264	240.9438017207492	193.73133108603167	261.34019782761044	108.71668247372462	267.27898130960006	237.26059172385814	478.60379781850116	228.6875183961712	253.05906668579985	204.29405921664872	558.4687053781391	474.56127294267566	267.52912854163293	269.2627722991937	286.0946408779223	290.50171388591866	193.18296448511842	115.89647138676881	660.573936683552	188.32780320968055	182.93241260512514	336.3307363596712	1406.55038166553	275.7308817603845	244.61713860569986	222.15222541048195	273.8904403758444	131.84957959274706	251.27075089688907	104.89829853252655	497.6051780223919	157.1530900495198	402.63646122000296	220.56476371619857	510.8465858537546	301.2791754072587	241.28824231508594	214.77357267424793	240.965535190935	243.5823413816766	260.7558896990958	135.75143955699934	866.8060506447816	155.58109137637052	294.7528073427119	212.0979840860478	1008.8457834635547	206.54131034120897
Klf5_p1_1	Klf5_p1	451.8628845257583	424.97038658642083	169.531479811836	85.50900117267665	250.942218936504	216.48497094065178	151.6955873712349	245.99353686418107	355.3929580438759	152.19457167235421	113.40588842360759	223.43752932898624	223.27161547273232	249.21833644545708	240.6212177327309	139.49263045042184	359.0628316996059	228.07831534430574	160.54847757981486	179.6880196009927	266.4500703050021	338.26828102078554	66.82788900533973	123.22149281442397	189.44246486385063	241.34115131706108	129.02630444510524	147.03871942790002	263.0104671148865	217.4467178258301	90.94723397368256	154.3020612536026	316.1392946487486	167.69718587064574	73.37264972679166	232.62070038712588	422.6273874620846	153.87868139431478	471.3492341394365	186.04789232222132	247.29152691635693	122.03577739087663	64.97771118753096	229.98915579159694	173.0339132071987	173.0201360489373	309.74695218116176	132.86663585988623	196.52198236098252	204.14488424131383	329.21900660842135	224.41389969156467	162.76086377173348	255.60542398637875	161.39917149711272	182.00412904405766	262.907703642456	238.9814943516481	183.80384771151088	103.53944278339651	226.0180794902603	176.56526377461114	306.74252033155966	277.4863895519828	186.47370789041864	198.02852537581862	178.73170872890086	194.94673699345742	162.11596459559053	216.9934196544404	220.08429723636434	146.323059157325	365.21611323733293	261.9854000748912	300.39937292181844	246.22296262410484	179.75544901642186	228.25411921974316	65.94369763794495	295.67465103919847	194.01922549028424	295.1678701186368	317.30783568736996	147.25958694385176	182.12370903490063	506.25074444504054	212.35558372752692	177.67534810973842	335.02766786251874	222.90888438161892	351.8177045582044	137.05211341527888	213.07908944288815	329.6263073987469	139.21029410420445	54.58716766960785	245.41282765380535	245.92393817661977	187.30297489145482	208.3565873972495	181.15672336989815	236.24276494334953	143.70731892268748	166.3108218161202	148.8802445251453	195.509314939653	243.64785898544775	182.7096206864541
